student_id,course_id,activity_date,minutes_spent,lessons_completed,progress_pct,last_activity_ts,source_system
S0099,C-HC-210,2026-02-16,39,1,100.00,2026-02-16 13:35:00,lms_canvas
S0099,C-HC-210,2026-02-24,50,4,100.00,2026-02-24 19:53:00,lms_canvas
S0099,C-HC-210,2026-02-25,89,4,100.00,2026-02-25 07:03:00,lms_moodle
S0099,C-HC-210,2026-02-26,55,4,100.00,2026-02-26 11:52:00,lms_moodle
S0100,C-FIN-110,2026-01-19,48,5,6.14,2026-01-19 18:11:00,lms_moodle
S0100,C-FIN-110,2026-01-25,63,0,16.45,2026-01-25 15:49:00,lms_canvas
S0100,C-FIN-110,2026-01-27,5,0,17.94,2026-01-27 22:50:00,lms_canvas
S0100,C-FIN-110,2026-01-28,30,1,34.07,2026-01-28 10:06:00,lms_canvas
S0100,C-FIN-110,2026-01-29,49,1,28.83,2026-01-29 08:33:00,lms_moodle
S0100,C-FIN-110,2026-02-07,46,5,69.02,2026-02-07 06:25:00,lms_moodle
S0100,C-FIN-110,2026-02-09,68,3,30.94,2026-02-09 07:27:00,lms_moodle
S0100,C-FIN-110,2026-02-13,79,1,30.38,2026-02-13 22:06:00,lms_moodle
S0100,C-FIN-110,2026-02-15,36,0,71.75,2026-02-15 20:38:00,lms_moodle
S0100,C-FIN-110,2026-02-18,57,0,67.25,2026-02-18 22:44:00,lms_canvas
S0100,C-FIN-110,2026-02-22,50,4,71.68,2026-02-22 13:34:00,lms_moodle
S0100,C-FIN-110,2026-02-26,49,5,85.78,2026-02-26 06:45:00,lms_canvas
S0100,C-FIN-110,2026-03-02,55,3,81.65,2026-03-02 18:34:00,lms_moodle
S0100,C-FIN-110,2026-03-06,26,4,100.00,2026-03-06 09:08:00,lms_moodle
S0100,C-FIN-110,2026-03-07,62,1,84.04,2026-03-07 22:37:00,lms_canvas
S0100,C-FIN-110,2026-03-09,48,2,78.14,2026-03-09 14:42:00,lms_moodle
S0100,C-FIN-110,2026-03-12,85,5,58.03,2026-03-12 20:47:00,lms_moodle
S0100,C-FIN-110,2026-03-14,22,4,100.00,2026-03-14 06:28:00,lms_moodle
S0101,C-RE-101,2026-01-24,44,5,0.00,2026-01-24 14:35:00,lms_moodle
S0101,C-RE-101,2026-01-25,84,4,1.57,2026-01-25 14:04:00,lms_canvas
S0101,C-RE-101,2026-01-28,82,4,10.78,2026-01-28 09:26:00,lms_moodle
S0101,C-RE-101,2026-02-02,36,2,24.10,2026-02-02 22:40:00,lms_moodle
S0101,C-RE-101,2026-02-12,31,3,46.86,2026-02-12 09:24:00,lms_moodle
S0101,C-RE-101,2026-02-18,79,4,26.40,2026-02-18 15:20:00,lms_canvas
S0101,C-RE-101,2026-02-19,82,1,60.47,2026-02-19 22:51:00,lms_moodle
S0101,C-RE-101,2026-02-20,6,2,79.10,2026-02-20 09:53:00,lms_canvas
S0101,C-RE-101,2026-02-21,25,3,35.81,2026-02-21 20:02:00,lms_moodle
S0101,C-RE-101,2026-02-22,56,2,61.07,2026-02-22 07:01:00,lms_canvas
S0101,C-RE-101,2026-02-24,39,4,82.68,2026-02-24 17:33:00,lms_canvas
S0101,C-RE-101,2026-02-28,33,0,73.94,2026-02-28 12:55:00,lms_canvas
S0101,C-RE-101,2026-03-01,47,3,57.97,2026-03-01 13:39:00,lms_moodle
S0101,C-RE-101,2026-03-02,38,5,100.00,2026-03-02 17:26:00,lms_canvas
S0101,C-RE-101,2026-03-03,6,1,100.00,2026-03-03 20:50:00,lms_moodle
S0101,C-RE-101,2026-03-04,6,0,39.05,2026-03-04 07:43:00,lms_moodle
S0101,C-RE-101,2026-03-09,54,5,79.49,2026-03-09 17:41:00,lms_canvas
S0101,C-RE-101,2026-03-13,7,2,85.19,2026-03-13 09:35:00,lms_moodle
S0101,C-RE-101,2026-03-22,77,1,100.00,2026-03-22 15:27:00,lms_moodle
S0101,C-RE-101,2026-03-23,77,0,100.00,2026-03-23 21:58:00,lms_canvas
S0102,C-FIN-110,2026-01-06,19,5,2.50,2026-01-06 19:23:00,lms_canvas
S0102,C-FIN-110,2026-01-07,11,1,3.09,2026-01-07 15:19:00,lms_moodle
S0102,C-FIN-110,2026-01-15,21,4,21.91,2026-01-15 07:25:00,lms_moodle
S0102,C-FIN-110,2026-01-31,40,5,43.83,2026-01-31 19:35:00,lms_moodle
S0102,C-FIN-110,2026-02-04,52,1,48.05,2026-02-04 07:24:00,lms_canvas
S0102,C-FIN-110,2026-02-07,21,0,54.36,2026-02-07 17:39:00,lms_moodle
S0102,C-FIN-110,2026-02-15,66,1,66.86,2026-02-15 19:49:00,lms_canvas
S0102,C-FIN-110,2026-02-25,28,1,63.74,2026-02-25 06:21:00,lms_canvas
S0102,C-RE-201,2025-12-18,66,3,1.61,2025-12-18 15:43:00,lms_moodle
S0102,C-RE-201,2026-01-02,52,4,23.13,2026-01-02 19:20:00,lms_canvas
S0102,C-RE-201,2026-01-04,17,1,37.24,2026-01-04 16:00:00,lms_moodle
S0102,C-RE-201,2026-01-05,15,1,29.92,2026-01-05 17:13:00,lms_canvas
S0102,C-RE-201,2026-01-14,26,5,74.42,2026-01-14 07:00:00,lms_canvas
S0102,C-RE-201,2026-01-17,55,1,71.82,2026-01-17 08:59:00,lms_canvas
S0102,C-RE-201,2026-01-26,65,1,100.00,2026-01-26 10:40:00,lms_moodle
S0102,C-RE-201,2026-01-27,68,1,75.90,2026-01-27 14:34:00,lms_canvas
S0102,C-RE-201,2026-01-28,84,2,88.68,2026-01-28 16:35:00,lms_moodle
S0102,C-RE-201,2026-02-05,26,1,100.00,2026-02-05 15:10:00,lms_moodle
S0102,C-RE-201,2026-02-14,22,5,100.00,2026-02-14 09:25:00,lms_canvas
S0103,C-RE-101,2025-10-21,16,2,5.69,2025-10-21 15:17:00,lms_moodle
S0103,C-RE-101,2025-10-22,34,2,9.11,2025-10-22 17:49:00,lms_canvas
S0103,C-RE-101,2025-10-23,43,3,13.74,2025-10-23 15:07:00,lms_moodle
S0103,C-RE-101,2025-11-06,20,2,41.06,2025-11-06 20:12:00,lms_moodle
S0103,C-RE-101,2025-11-08,42,4,29.53,2025-11-08 16:14:00,lms_moodle
S0103,C-RE-101,2025-11-10,70,4,24.39,2025-11-10 12:07:00,lms_canvas
S0103,C-RE-101,2025-11-15,58,0,76.94,2025-11-15 08:44:00,lms_canvas
S0103,C-RE-101,2025-11-18,35,5,63.31,2025-11-18 11:27:00,lms_canvas
S0103,C-RE-101,2025-11-20,70,3,66.40,2025-11-20 11:51:00,lms_canvas
S0103,C-RE-101,2025-11-25,50,1,74.47,2025-11-25 21:12:00,lms_canvas
S0103,C-RE-101,2025-11-26,41,4,72.91,2025-11-26 16:43:00,lms_canvas
S0103,C-RE-101,2025-11-27,45,1,49.78,2025-11-27 15:26:00,lms_moodle
S0103,C-RE-101,2025-12-08,89,1,100.00,2025-12-08 13:30:00,lms_canvas
S0103,C-RE-101,2025-12-10,17,4,100.00,2025-12-10 09:22:00,lms_moodle
S0103,C-RE-101,2025-12-15,66,1,91.93,2025-12-15 18:31:00,lms_canvas
S0104,C-HC-210,2025-11-02,60,2,11.77,2025-11-02 16:03:00,lms_canvas
S0104,C-HC-210,2025-11-06,9,0,8.77,2025-11-06 16:30:00,lms_canvas
S0104,C-HC-210,2025-11-08,78,0,20.63,2025-11-08 13:53:00,lms_moodle
S0104,C-HC-210,2025-11-11,25,0,31.31,2025-11-11 19:42:00,lms_moodle
S0104,C-HC-210,2025-11-12,41,1,32.22,2025-11-12 18:17:00,lms_moodle
S0104,C-HC-210,2025-11-14,84,5,35.68,2025-11-14 20:37:00,lms_moodle
S0104,C-HC-210,2025-11-17,61,1,40.32,2025-11-17 17:52:00,lms_moodle
S0104,C-HC-210,2025-11-22,47,5,58.08,2025-11-22 17:48:00,lms_canvas
S0104,C-HC-210,2025-11-23,71,5,30.56,2025-11-23 07:11:00,lms_canvas
S0104,C-HC-210,2025-11-26,14,3,69.73,2025-11-26 20:46:00,lms_canvas
S0104,C-HC-210,2025-12-04,22,2,74.07,2025-12-04 12:40:00,lms_moodle
S0104,C-HC-210,2025-12-05,15,3,38.06,2025-12-05 16:48:00,lms_moodle
S0104,C-HC-210,2025-12-06,38,2,99.63,2025-12-06 14:50:00,lms_canvas
S0104,C-HC-210,2025-12-08,59,3,100.00,2025-12-08 11:33:00,lms_moodle
S0104,C-HC-210,2025-12-15,71,0,54.80,2025-12-15 12:40:00,lms_canvas
S0104,C-HC-210,2025-12-19,31,4,100.00,2025-12-19 19:54:00,lms_canvas
S0104,C-HC-210,2025-12-20,15,4,77.56,2025-12-20 21:53:00,lms_canvas
S0104,C-HC-210,2025-12-21,40,2,100.00,2025-12-21 06:47:00,lms_canvas
S0104,C-HC-210,2025-12-23,18,3,100.00,2025-12-23 07:23:00,lms_moodle
S0104,C-HC-210,2025-12-25,23,4,100.00,2025-12-25 19:37:00,lms_canvas
S0105,C-RE-101,2026-02-01,7,5,9.65,2026-02-01 06:49:00,lms_moodle
S0105,C-RE-101,2026-02-16,29,1,46.93,2026-02-16 06:47:00,lms_canvas
S0105,C-RE-101,2026-02-19,20,4,34.09,2026-02-19 08:00:00,lms_canvas
S0105,C-RE-101,2026-02-28,73,1,86.58,2026-02-28 21:19:00,lms_canvas
S0105,C-RE-101,2026-03-02,87,2,57.77,2026-03-02 13:46:00,lms_moodle
S0105,C-RE-101,2026-03-08,10,4,44.73,2026-03-08 22:20:00,lms_canvas
S0105,C-RE-101,2026-03-10,69,5,52.33,2026-03-10 15:20:00,lms_canvas
S0105,C-RE-101,2026-03-15,22,2,66.94,2026-03-15 20:13:00,lms_moodle
S0105,C-RE-101,2026-03-16,13,2,100.00,2026-03-16 22:31:00,lms_canvas
S0105,C-RE-101,2026-03-18,53,3,63.99,2026-03-18 20:05:00,lms_canvas
S0105,C-RE-101,2026-03-20,49,4,100.00,2026-03-20 18:36:00,lms_canvas
S0105,C-RE-101,2026-03-21,31,2,78.65,2026-03-21 07:45:00,lms_canvas
S0105,C-FIN-110,2025-12-23,47,3,13.20,2025-12-23 13:37:00,lms_moodle
S0105,C-FIN-110,2026-01-02,77,1,25.71,2026-01-02 09:06:00,lms_moodle
S0105,C-FIN-110,2026-01-05,42,1,32.14,2026-01-05 07:42:00,lms_canvas
S0105,C-FIN-110,2026-01-07,70,1,38.86,2026-01-07 11:29:00,lms_canvas
S0105,C-FIN-110,2026-01-10,25,4,50.35,2026-01-10 18:26:00,lms_canvas
S0105,C-FIN-110,2026-01-14,48,1,42.93,2026-01-14 22:05:00,lms_moodle
S0105,C-FIN-110,2026-01-15,37,2,31.85,2026-01-15 19:04:00,lms_canvas
S0105,C-FIN-110,2026-01-21,18,4,100.00,2026-01-21 20:20:00,lms_canvas
S0105,C-FIN-110,2026-01-27,47,4,100.00,2026-01-27 15:26:00,lms_moodle
S0105,C-FIN-110,2026-01-28,10,2,100.00,2026-01-28 07:12:00,lms_canvas
S0105,C-FIN-110,2026-01-29,22,3,100.00,2026-01-29 06:16:00,lms_canvas
S0105,C-FIN-110,2026-02-04,67,3,68.02,2026-02-04 10:59:00,lms_canvas
S0105,C-FIN-110,2026-02-09,38,5,80.47,2026-02-09 14:29:00,lms_canvas
S0105,C-FIN-110,2026-02-11,72,4,80.29,2026-02-11 16:50:00,lms_canvas
S0105,C-FIN-110,2026-02-13,7,4,100.00,2026-02-13 07:26:00,lms_moodle
S0106,C-RE-101,2025-12-21,63,2,0.00,2025-12-21 17:07:00,lms_canvas
S0106,C-RE-101,2026-01-01,47,4,27.47,2026-01-01 20:08:00,lms_moodle
S0106,C-RE-101,2026-01-06,20,3,24.51,2026-01-06 12:01:00,lms_moodle
S0106,C-RE-101,2026-01-07,75,4,50.49,2026-01-07 09:48:00,lms_moodle
S0106,C-RE-101,2026-01-22,39,5,81.00,2026-01-22 07:12:00,lms_moodle
S0106,C-RE-101,2026-01-24,31,4,68.26,2026-01-24 22:57:00,lms_canvas
S0106,C-RE-101,2026-01-26,69,3,50.80,2026-01-26 21:28:00,lms_moodle
S0106,C-RE-101,2026-01-28,70,1,93.65,2026-01-28 12:25:00,lms_moodle
S0106,C-RE-101,2026-01-29,65,3,40.09,2026-01-29 14:06:00,lms_canvas
S0106,C-RE-101,2026-01-30,6,4,41.00,2026-01-30 09:22:00,lms_canvas
S0106,C-RE-101,2026-02-01,70,5,100.00,2026-02-01 06:11:00,lms_canvas
S0106,C-RE-101,2026-02-03,55,1,74.68,2026-02-03 11:02:00,lms_moodle
S0106,C-RE-101,2026-02-06,13,5,100.00,2026-02-06 13:57:00,lms_canvas
S0106,C-RE-101,2026-02-07,83,0,100.00,2026-02-07 17:28:00,lms_moodle
S0106,C-RE-101,2026-02-08,22,0,75.32,2026-02-08 14:04:00,lms_canvas
S0106,C-RE-101,2026-02-14,12,5,100.00,2026-02-14 14:06:00,lms_canvas
S0106,C-RE-101,2026-02-17,25,2,100.00,2026-02-17 13:53:00,lms_canvas
S0106,C-FIN-110,2026-01-11,86,1,7.73,2026-01-11 14:34:00,lms_moodle
S0106,C-FIN-110,2026-01-24,8,4,46.75,2026-01-24 21:09:00,lms_moodle
S0106,C-FIN-110,2026-02-04,37,4,54.41,2026-02-04 11:11:00,lms_moodle
S0106,C-FIN-110,2026-02-13,15,3,100.00,2026-02-13 10:11:00,lms_moodle
S0106,C-FIN-110,2026-02-19,6,2,100.00,2026-02-19 12:11:00,lms_moodle
S0106,C-FIN-110,2026-03-05,17,0,100.00,2026-03-05 07:02:00,lms_canvas
S0106,C-RE-201,2026-02-02,88,1,0.00,2026-02-02 10:49:00,lms_canvas
S0106,C-RE-201,2026-02-05,9,4,5.01,2026-02-05 13:25:00,lms_moodle
S0106,C-RE-201,2026-02-08,22,0,12.85,2026-02-08 12:26:00,lms_canvas
S0106,C-RE-201,2026-02-11,6,2,17.37,2026-02-11 16:01:00,lms_canvas
S0106,C-RE-201,2026-02-15,17,3,19.33,2026-02-15 16:51:00,lms_canvas
S0106,C-RE-201,2026-02-26,8,3,34.38,2026-02-26 20:05:00,lms_canvas
S0106,C-RE-201,2026-02-27,9,5,47.57,2026-02-27 11:05:00,lms_canvas
S0106,C-RE-201,2026-03-01,31,4,70.90,2026-03-01 07:47:00,lms_moodle
S0106,C-RE-201,2026-03-02,14,5,49.83,2026-03-02 10:11:00,lms_canvas
S0106,C-RE-201,2026-03-04,8,2,48.97,2026-03-04 14:47:00,lms_moodle
S0106,C-RE-201,2026-03-07,19,3,40.32,2026-03-07 11:35:00,lms_canvas
S0106,C-RE-201,2026-03-08,65,0,64.93,2026-03-08 15:15:00,lms_moodle
S0106,C-RE-201,2026-03-18,11,1,100.00,2026-03-18 15:18:00,lms_canvas
S0106,C-RE-201,2026-04-02,28,2,76.02,2026-04-02 18:00:00,lms_canvas
S0107,C-HC-210,2026-01-07,65,1,1.75,2026-01-07 06:13:00,lms_canvas
S0107,C-HC-210,2026-01-11,58,5,11.26,2026-01-11 16:06:00,lms_canvas
S0107,C-HC-210,2026-01-15,21,3,16.36,2026-01-15 20:38:00,lms_moodle
S0107,C-HC-210,2026-01-17,76,0,32.35,2026-01-17 10:17:00,lms_moodle
S0107,C-HC-210,2026-01-19,50,4,27.04,2026-01-19 09:24:00,lms_canvas
S0107,C-HC-210,2026-01-23,21,0,20.61,2026-01-23 09:20:00,lms_canvas
S0107,C-HC-210,2026-01-25,26,3,39.54,2026-01-25 18:48:00,lms_moodle
S0107,C-HC-210,2026-02-03,82,4,77.55,2026-02-03 14:30:00,lms_moodle
S0107,C-HC-210,2026-02-12,70,5,68.18,2026-02-12 12:29:00,lms_moodle
S0107,C-HC-210,2026-02-17,12,0,84.02,2026-02-17 14:19:00,lms_moodle
S0107,C-HC-210,2026-02-21,38,0,93.03,2026-02-21 13:28:00,lms_canvas
S0107,C-HC-210,2026-02-23,77,0,100.00,2026-02-23 21:18:00,lms_canvas
S0107,C-HC-210,2026-02-27,15,3,83.28,2026-02-27 07:25:00,lms_canvas
S0107,C-HC-210,2026-03-03,55,4,100.00,2026-03-03 10:53:00,lms_canvas
S0107,C-HC-210,2026-03-04,46,1,88.76,2026-03-04 14:32:00,lms_moodle
S0108,C-FIN-110,2026-01-30,23,5,5.42,2026-01-30 11:04:00,lms_canvas
S0108,C-FIN-110,2026-02-04,30,5,17.18,2026-02-04 10:55:00,lms_canvas
S0108,C-FIN-110,2026-02-07,50,2,10.03,2026-02-07 12:48:00,lms_canvas
S0108,C-FIN-110,2026-02-08,5,0,11.45,2026-02-08 22:24:00,lms_canvas
S0108,C-FIN-110,2026-02-11,42,5,34.00,2026-02-11 18:29:00,lms_canvas
S0108,C-FIN-110,2026-02-14,80,0,37.81,2026-02-14 06:33:00,lms_canvas
S0108,C-FIN-110,2026-02-17,20,2,24.76,2026-02-17 06:01:00,lms_canvas
S0108,C-FIN-110,2026-02-23,54,4,65.15,2026-02-23 10:52:00,lms_canvas
S0108,C-FIN-110,2026-02-24,22,5,53.70,2026-02-24 20:47:00,lms_moodle
S0108,C-FIN-110,2026-02-25,84,0,49.74,2026-02-25 16:19:00,lms_canvas
S0108,C-FIN-110,2026-03-01,75,3,62.72,2026-03-01 14:24:00,lms_canvas
S0108,C-FIN-110,2026-03-02,10,0,34.52,2026-03-02 22:17:00,lms_canvas
S0108,C-FIN-110,2026-03-05,36,3,44.55,2026-03-05 09:46:00,lms_canvas
S0109,C-RE-201,2026-02-16,24,0,6.89,2026-02-16 14:51:00,lms_canvas
S0109,C-RE-201,2026-02-17,13,2,8.44,2026-02-17 13:17:00,lms_moodle
S0109,C-RE-201,2026-02-20,57,0,17.04,2026-02-20 18:36:00,lms_moodle
S0109,C-RE-201,2026-02-27,41,4,44.50,2026-02-27 14:55:00,lms_moodle
S0109,C-RE-201,2026-03-02,60,3,24.63,2026-03-02 07:06:00,lms_canvas
S0109,C-RE-201,2026-03-03,75,1,30.68,2026-03-03 06:51:00,lms_canvas
S0109,C-RE-201,2026-03-04,74,0,49.93,2026-03-04 10:58:00,lms_canvas
S0109,C-RE-201,2026-03-06,88,1,46.61,2026-03-06 15:00:00,lms_canvas
S0109,C-RE-201,2026-03-15,55,1,34.16,2026-03-15 17:32:00,lms_canvas
S0109,C-RE-201,2026-03-16,68,2,78.46,2026-03-16 10:29:00,lms_canvas
S0109,C-RE-201,2026-03-18,50,5,100.00,2026-03-18 19:19:00,lms_canvas
S0109,C-RE-201,2026-03-19,33,2,100.00,2026-03-19 06:00:00,lms_moodle
S0109,C-RE-201,2026-03-21,16,1,85.10,2026-03-21 10:35:00,lms_moodle
S0109,C-RE-201,2026-03-24,18,4,50.53,2026-03-24 19:04:00,lms_canvas
S0109,C-RE-201,2026-03-25,85,2,71.06,2026-03-25 06:18:00,lms_moodle
S0109,C-RE-201,2026-03-27,19,0,49.35,2026-03-27 11:14:00,lms_canvas
S0109,C-RE-201,2026-04-07,38,3,99.92,2026-04-07 07:05:00,lms_canvas
S0109,C-RE-201,2026-04-08,76,1,100.00,2026-04-08 20:05:00,lms_canvas
S0109,C-RE-201,2026-04-11,16,5,100.00,2026-04-11 11:12:00,lms_canvas
S0109,C-RE-101,2026-02-14,44,3,0.00,2026-02-14 15:41:00,lms_canvas
S0109,C-RE-101,2026-02-15,23,3,1.84,2026-02-15 13:54:00,lms_moodle
S0109,C-RE-101,2026-02-18,54,0,4.86,2026-02-18 08:21:00,lms_canvas
S0109,C-RE-101,2026-02-19,5,2,9.99,2026-02-19 12:46:00,lms_moodle
S0109,C-RE-101,2026-02-22,67,1,12.15,2026-02-22 17:35:00,lms_moodle
S0109,C-RE-101,2026-02-28,15,3,41.98,2026-02-28 11:10:00,lms_moodle
S0109,C-RE-101,2026-03-02,17,5,37.74,2026-03-02 20:42:00,lms_canvas
S0109,C-RE-101,2026-03-06,55,3,59.47,2026-03-06 22:25:00,lms_moodle
S0109,C-RE-101,2026-03-08,54,2,63.00,2026-03-08 18:09:00,lms_canvas
S0109,C-RE-101,2026-03-09,40,0,66.99,2026-03-09 20:56:00,lms_moodle
S0109,C-RE-101,2026-03-13,74,3,54.57,2026-03-13 14:50:00,lms_moodle
S0109,C-RE-101,2026-03-17,65,3,82.45,2026-03-17 11:37:00,lms_canvas
S0109,C-RE-101,2026-03-20,86,1,58.59,2026-03-20 07:26:00,lms_canvas
S0109,C-RE-101,2026-03-27,70,2,82.05,2026-03-27 21:19:00,lms_canvas
S0109,C-RE-101,2026-03-31,21,1,73.19,2026-03-31 14:51:00,lms_canvas
S0109,C-RE-101,2026-04-01,44,0,74.27,2026-04-01 19:56:00,lms_moodle
S0109,C-RE-101,2026-04-02,75,1,100.00,2026-04-02 10:05:00,lms_moodle
S0109,C-RE-101,2026-04-08,86,3,100.00,2026-04-08 17:10:00,lms_moodle
S0110,C-RE-101,2025-12-03,17,5,2.42,2025-12-03 21:49:00,lms_canvas
S0110,C-RE-101,2025-12-07,74,4,5.80,2025-12-07 10:29:00,lms_canvas
S0110,C-RE-101,2025-12-09,5,5,13.01,2025-12-09 15:14:00,lms_moodle
S0110,C-RE-101,2025-12-13,80,2,22.01,2025-12-13 22:51:00,lms_canvas
S0110,C-RE-101,2025-12-19,13,4,34.57,2025-12-19 19:34:00,lms_canvas
S0110,C-RE-101,2025-12-20,56,3,27.35,2025-12-20 06:22:00,lms_canvas
S0110,C-RE-101,2025-12-27,17,0,34.09,2025-12-27 11:52:00,lms_moodle
S0110,C-RE-101,2026-01-07,44,1,83.27,2026-01-07 14:05:00,lms_canvas
S0110,C-RE-101,2026-01-12,36,0,50.71,2026-01-12 18:03:00,lms_moodle
S0110,C-RE-101,2026-01-13,83,5,100.00,2026-01-13 19:00:00,lms_canvas
S0110,C-RE-101,2026-01-15,68,1,52.84,2026-01-15 22:24:00,lms_canvas
S0110,C-RE-101,2026-01-21,12,1,66.32,2026-01-21 12:06:00,lms_moodle
S0110,C-RE-101,2026-01-22,75,4,100.00,2026-01-22 07:05:00,lms_canvas
S0110,C-RE-201,2026-02-04,17,4,0.00,2026-02-04 19:02:00,lms_canvas
S0110,C-RE-201,2026-02-06,85,3,5.54,2026-02-06 10:48:00,lms_moodle
S0110,C-RE-201,2026-02-10,83,0,14.66,2026-02-10 14:06:00,lms_moodle
S0110,C-RE-201,2026-02-11,86,3,18.50,2026-02-11 16:55:00,lms_moodle
S0110,C-RE-201,2026-02-17,6,5,16.13,2026-02-17 12:28:00,lms_moodle
S0110,C-RE-201,2026-02-19,33,2,30.90,2026-02-19 09:01:00,lms_moodle
S0110,C-RE-201,2026-02-23,26,4,39.08,2026-02-23 20:33:00,lms_canvas
S0110,C-RE-201,2026-03-06,65,1,76.76,2026-03-06 07:45:00,lms_canvas
S0110,C-RE-201,2026-03-07,64,0,89.62,2026-03-07 09:27:00,lms_canvas
S0110,C-RE-201,2026-03-20,75,5,89.05,2026-03-20 21:53:00,lms_canvas
S0110,C-RE-201,2026-03-23,21,1,100.00,2026-03-23 18:16:00,lms_moodle
S0110,C-RE-201,2026-03-24,67,0,99.41,2026-03-24 21:21:00,lms_canvas
S0110,C-RE-201,2026-03-28,10,3,100.00,2026-03-28 09:57:00,lms_canvas
S0110,C-HC-210,2025-12-14,50,3,0.00,2025-12-14 22:02:00,lms_canvas
S0110,C-HC-210,2026-01-01,26,5,27.25,2026-01-01 15:12:00,lms_canvas
S0110,C-HC-210,2026-01-06,32,3,67.34,2026-01-06 11:52:00,lms_canvas
S0110,C-HC-210,2026-01-18,55,4,37.66,2026-01-18 18:38:00,lms_moodle
S0110,C-HC-210,2026-01-26,75,2,100.00,2026-01-26 14:25:00,lms_moodle
S0110,C-HC-210,2026-01-28,7,3,100.00,2026-01-28 17:04:00,lms_moodle
S0110,C-HC-210,2026-01-29,84,5,56.89,2026-01-29 17:44:00,lms_canvas
S0110,C-HC-210,2026-02-02,16,2,55.49,2026-02-02 09:53:00,lms_moodle
S0110,C-HC-210,2026-02-03,43,1,90.62,2026-02-03 06:30:00,lms_canvas
S0110,C-HC-210,2026-02-09,32,1,98.49,2026-02-09 22:49:00,lms_moodle
S0111,C-HC-210,2025-11-01,78,1,11.04,2025-11-01 15:32:00,lms_canvas
S0111,C-HC-210,2025-11-07,33,0,13.27,2025-11-07 09:47:00,lms_moodle
S0111,C-HC-210,2025-11-08,81,0,36.79,2025-11-08 16:54:00,lms_canvas
S0111,C-HC-210,2025-11-12,10,1,21.63,2025-11-12 08:24:00,lms_moodle
S0111,C-HC-210,2025-11-28,51,5,71.40,2025-11-28 18:44:00,lms_moodle
S0111,C-HC-210,2025-12-03,56,5,100.00,2025-12-03 13:42:00,lms_moodle
S0111,C-HC-210,2025-12-08,34,2,92.40,2025-12-08 08:00:00,lms_moodle
S0111,C-HC-210,2025-12-11,7,0,100.00,2025-12-11 14:58:00,lms_moodle
S0111,C-HC-210,2025-12-18,58,2,100.00,2025-12-18 10:31:00,lms_moodle
S0111,C-HC-210,2025-12-20,20,2,100.00,2025-12-20 16:20:00,lms_canvas
S0111,C-HC-210,2026-02-12,34,4,6.98,2026-02-12 21:32:00,lms_canvas
S0111,C-HC-210,2026-02-14,48,2,9.12,2026-02-14 18:54:00,lms_canvas
S0111,C-HC-210,2026-02-16,90,4,15.39,2026-02-16 13:46:00,lms_moodle
S0111,C-HC-210,2026-03-01,7,1,33.42,2026-03-01 15:27:00,lms_moodle
S0111,C-HC-210,2026-03-08,40,3,71.30,2026-03-08 20:09:00,lms_canvas
S0111,C-HC-210,2026-03-11,50,0,58.38,2026-03-11 06:29:00,lms_canvas
S0111,C-HC-210,2026-03-14,12,4,65.54,2026-03-14 17:24:00,lms_moodle
S0111,C-HC-210,2026-03-29,88,3,100.00,2026-03-29 13:30:00,lms_canvas
S0111,C-HC-210,2026-03-31,32,0,100.00,2026-03-31 15:14:00,lms_canvas
S0112,C-RE-101,2026-01-01,63,5,5.45,2026-01-01 07:10:00,lms_canvas
S0112,C-RE-101,2026-01-15,47,2,45.74,2026-01-15 18:43:00,lms_moodle
S0112,C-RE-101,2026-01-16,23,3,26.07,2026-01-16 22:53:00,lms_moodle
S0112,C-RE-101,2026-01-17,10,3,36.66,2026-01-17 14:08:00,lms_canvas
S0112,C-RE-101,2026-01-25,62,5,77.97,2026-01-25 12:09:00,lms_moodle
S0112,C-RE-101,2026-01-29,13,5,45.22,2026-01-29 16:13:00,lms_moodle
S0112,C-RE-101,2026-02-11,65,3,100.00,2026-02-11 17:38:00,lms_canvas
S0112,C-RE-101,2026-02-18,32,4,96.85,2026-02-18 22:53:00,lms_moodle
S0112,C-RE-101,2026-02-19,82,0,96.08,2026-02-19 06:51:00,lms_moodle
S0112,C-RE-101,2026-02-22,71,4,100.00,2026-02-22 13:11:00,lms_canvas
S0112,C-HC-210,2026-01-12,78,3,0.00,2026-01-12 16:38:00,lms_moodle
S0112,C-HC-210,2026-01-13,59,2,2.55,2026-01-13 16:12:00,lms_moodle
S0112,C-HC-210,2026-01-21,57,3,10.04,2026-01-21 21:32:00,lms_moodle
S0112,C-HC-210,2026-01-24,68,5,20.14,2026-01-24 14:10:00,lms_moodle
S0112,C-HC-210,2026-01-27,14,4,36.13,2026-01-27 06:15:00,lms_moodle
S0112,C-HC-210,2026-01-28,23,1,31.26,2026-01-28 18:47:00,lms_canvas
S0112,C-HC-210,2026-02-03,63,5,31.07,2026-02-03 07:45:00,lms_canvas
S0112,C-HC-210,2026-02-04,27,5,29.77,2026-02-04 09:06:00,lms_canvas
S0112,C-HC-210,2026-02-11,64,2,69.07,2026-02-11 21:27:00,lms_canvas
S0112,C-HC-210,2026-02-14,67,0,60.91,2026-02-14 07:49:00,lms_moodle
S0112,C-HC-210,2026-02-19,25,4,100.00,2026-02-19 17:07:00,lms_moodle
S0112,C-HC-210,2026-02-24,39,4,77.76,2026-02-24 13:02:00,lms_moodle
